series_animedb_id,series_title,series_type,series_episodes,my_id,my_watched_episodes,my_start_date,my_finish_date,my_rated,my_score,my_storage,my_storage_value,my_status,my_comments,my_times_watched,my_rewatch_value,my_priority,my_tags,my_rewatching,my_rewatching_ep,my_discuss,my_sns,update_on_import
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,TV,12,0,12,2022-09-17,2022-09-18,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
52092,My Home Hero,TV,12,0,3,2023-04-03,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
2926,Myself; Yourself,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
16067,Nagi no Asu kara,TV,26,0,26,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
41168,Nakitai Watashi wa Neko wo Kaburu,Movie,1,0,0,0000-00-00,0000-00-00,,4,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
50582,Nanatsu no Maken ga Shihai suru,TV,15,0,15,2023-07-08,2023-10-14,,6,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC9yZWlnbi1vZi10aGUtc2V2ZW4tc3BlbGxibGFkZXMtMTg0ODgiLCJwIjoiIn0=::,0,0,1,default,0
38397,Nande Koko ni Sensei ga!?,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
20,Naruto,TV,220,0,220,0000-00-00,0000-00-00,,7,,0.00,Completed,Watched it when I was little and had fun but tho I think it had its problems even back then when I was young,0,,LOW,,0,0,1,default,0
54688,Naruto (Shinsaku Anime),TV,4,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
1735,Naruto: Shippuuden,TV,500,0,500,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
50593,"Natsu e no Tunnel, Sayonara no Deguchi",Movie,1,0,1,2023-08-02,2023-08-02,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
4081,Natsume Yuujinchou,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
55823,Natsume Yuujinchou Shichi,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,OVA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
56062,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
34383,Netsuzou TRap,TV,12,0,12,2023-01-12,2023-01-12,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
46422,Niehime to Kemono no Ou,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51105,NieR:Automata Ver1.1a,TV,12,0,12,2023-01-17,2023-07-25,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
56063,NieR:Automata Ver1.1a Part 2,TV,12,0,6,2024-07-06,0000-00-00,,0,,0.00,Watching,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvL25pZXJhdXRvbWF0YS12ZXIxMWEtY291ci0yLTE5MjQ4IiwicCI6IiJ9::,0,0,1,default,0
54724,Nige Jouzu no Wakagimi,TV,12,0,5,2024-07-17,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
49612,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,TV,12,0,9,2023-02-19,0000-00-00,,4,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
56285,Ninja Kamui,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
18897,Nisekoi,TV,20,0,2,2023-02-18,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
27787,Nisekoi:,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
19815,No Game No Life,TV,12,0,12,2022-10-24,2022-10-25,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
33674,No Game No Life: Zero,Movie,1,0,1,2022-11-07,2022-11-08,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
10928,Nogizaka Haruka no Himitsu Finale ♪,OVA,4,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
20507,Noragami,TV,12,0,12,2023-07-27,2023-07-29,,8,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC9ub3JhZ2FtaS00OTEiLCJwIjoiIn0=::,0,0,1,default,0
30503,Noragami Aragoto,TV,13,0,13,2023-07-29,2023-07-30,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
30885,Noragami Aragoto OVA,OVA,2,0,2,2023-07-30,2023-07-30,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
20767,Noragami OVA,OVA,2,0,2,2023-07-29,2023-07-29,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
51128,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,TV,12,0,2,2022-10-01,0000-00-00,,4,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
51648,Nozomanu Fushi no Boukensha,TV,12,0,12,2024-01-26,2024-03-22,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by90aGUtdW53YW50ZWQtdW5kZWFkLWFkdmVudHVyZXItMTg4MDgiLCJwIjoiIn0=::,0,0,1,default,0
53149,Oemojisangjuui,ONA,8,0,8,2023-03-30,2023-03-30,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
53300,Ojou to Banken-kun,TV,13,0,13,2023-09-30,2023-12-25,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9hLWdpcmwtYW5kLWhlci1ndWFyZC1kb2ctMTg1NDMiLCJwIjoiIn0=::,0,0,1,default,0
39753,"Omoi, Omoware, Furi, Furare",Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
56838,"One Room, Hiatari Futsuu, Tenshi-tsuki.",TV,12,0,12,2024-04-01,2024-06-20,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvL3N0dWRpby1hcGFydG1lbnQtZ29vZC1saWdodGluZy1hbmdlbC1pbmNsdWRlZC0xOTExOCIsInAiOiIifQ==::,0,0,1,default,0
14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
2966,Ookami to Koushinryou,TV,13,0,13,2024-01-16,2024-01-21,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9zcGljZS1hbmQtd29sZi0yMjciLCJwIjoiIn0=::,0,0,1,default,0
51122,Ookami to Koushinryou: Merchant Meets the Wise Wolf,TV,25,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
7769,Ookami-san to Shichinin no Nakama-tachi,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
56175,Oomuro-ke: Dear Sisters,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51415,Opus.COLORs,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
32729,Orange,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
41899,Ore dake Haireru Kakushi Dungeon,TV,12,0,12,0000-00-00,0000-00-00,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
52299,Ore dake Level Up na Ken,TV,12,0,12,2024-01-13,2024-03-31,,8,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9zb2xvLWxldmVsaW5nLTE4NzE4IiwicCI6IiJ9::,0,0,1,default,0
59841,Ore dake Level Up na Ken: ReAwakening,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
36632,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,TV,10,0,10,2022-07-07,2022-07-08,,3,,0.00,Completed,,0,,LOW,,0,0,1,default,0
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,TV,13,0,13,2022-06-28,2022-06-30,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
38483,Ore wo Suki nano wa Omae dake ka yo,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
55129,Oroka na Tenshi wa Akuma to Odoru,TV,12,0,12,2024-01-09,2024-03-27,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by90aGUtZm9vbGlzaC1hbmdlbC1kYW5jZXMtd2l0aC10aGUtZGV2aWwtMTg4MzIiLCJwIjoiIn0=::,0,0,1,default,0
35484,Osake wa Fuufu ni Natte kara,TV,13,0,13,0000-00-00,0000-00-00,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
49842,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta… Movie,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
50461,Otome Game Sekai wa Mob ni Kibishii Sekai desu,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54000,Otome Game Sekai wa Mob ni Kibishii Sekai desu 2nd Season,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51705,Otonari ni Ginga,TV,12,0,12,2023-04-09,2023-07-02,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
50739,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,TV,12,0,12,2023-01-07,2023-03-25,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
56876,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken 2nd Season,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
52657,Ousama Ranking: Yuuki no Takarabako,TV,10,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
29803,Overlord,TV,13,0,13,2022-09-19,2022-09-20,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
35073,Overlord II,TV,13,0,13,2022-09-20,2022-09-24,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
37675,Overlord III,TV,13,0,13,2022-10-01,2022-10-03,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
48895,Overlord IV,TV,13,0,13,2022-10-05,2022-10-06,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
34161,Overlord Movie 1: Fushisha no Ou,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Dropped,I mean I dont have to watch a recap if im gonna binge 3 seasons,0,,LOW,,0,0,1,default,0
34428,Overlord Movie 2: Shikkoku no Eiyuu,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Dropped,no recaps needed,0,,LOW,,0,0,1,default,0
48896,Overlord Movie 3: Sei Oukoku-hen,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54301,Overtake!,TV,12,0,12,2023-10-08,2023-12-26,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9vdmVydGFrZS0xODU2OCIsInAiOiIifQ==::,0,0,1,default,0
26243,Owari no Seraph,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51956,Paradox Live the Animation,TV,12,0,12,2023-10-04,2023-12-27,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9wYXJhZG94LWxpdmUtdGhlLWFuaW1hdGlvbi0xODYwMSIsInAiOiIifQ==::,0,0,1,default,0
50380,Paripi Koumei,TV,12,0,12,2022-10-12,2022-10-14,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
57369,Paripi Koumei: Road to Summer Sonia,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
40436,Peter Grill to Kenja no Jikan,TV,12,0,3,2022-10-06,0000-00-00,,3,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
50348,Peter Grill to Kenja no Jikan: Super Extra,TV,12,0,0,0000-00-00,0000-00-00,,3,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
54718,Petit Cool Doji Danshi no Hitokoma,ONA,2,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
27775,Plastic Memories,TV,13,0,13,2022-08-15,2022-08-17,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
527,Pokemon,TV,276,0,276,0000-00-00,0000-00-00,,5,,0.00,Completed,"I remember watching it way back, though I enjoyed it back then I dont feel it gets any better than 5 for my tastes now ",0,,LOW,,0,0,1,default,0
40351,Pokemon (2019),TV,136,0,118,0000-00-00,0000-00-00,,4,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
1564,Pokemon Advanced Generation,TV,192,0,192,0000-00-00,0000-00-00,,5,,0.00,Completed,I have the same opinions for this as the original seiries,0,,LOW,,0,0,1,default,0
9107,Pokemon Best Wishes!,TV,84,0,0,0000-00-00,0000-00-00,,3,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
14093,Pokemon Best Wishes! Season 2,TV,24,0,0,0000-00-00,0000-00-00,,4,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
17873,Pokemon Best Wishes! Season 2: Decolora Adventure,TV,20,0,0,0000-00-00,0000-00-00,,4,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
1565,Pokemon Diamond & Pearl,TV,191,0,191,0000-00-00,0000-00-00,,5,,0.00,Completed,back in the old days this was all the talk between friends ,0,,LOW,,0,0,1,default,0
528,Pokemon Movie 01: Mewtwo no Gyakushuu,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,"I didnt understand this movie at all when it came out a long time ago, it was my childhood thing but I still vaguely remember most parts of the movie but it dosent fit my taste now",0,,LOW,,0,0,1,default,0
1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
1118,Pokemon Movie 03: Kesshoutou no Teiou Entei,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
1119,Pokemon Movie 04: Celebi Toki wo Koeta Deai,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
1120,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
1121,Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
1122,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
2847,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
4026,Pokemon Movie 11: Giratina to Sora no Hanataba Sheimi,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
6178,Pokemon Movie 12: Arceus Choukoku no Jikuu e,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
7695,Pokemon Movie 13: Genei no Hasha Zoroark,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
10740,Pokemon Movie 14 Black: Victini to Shiroki Eiyuu Reshiram,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
9917,Pokemon Movie 14 White: Victini to Kuroki Eiyuu Zekrom,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
12671,Pokemon Movie 15: Kyurem vs. Seikenshi,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
16680,Pokemon Movie 16: Shinsoku no Genosect - Mewtwo Kakusei,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
21569,Pokemon Movie 17: Hakai no Mayu to Diancie,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
25805,Pokemon Movie 18: Ring no Choumajin Hoopa,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
31231,Pokemon Movie 19: Volcanion to Karakuri no Magearna,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
36927,Pokemon Movie 21: Minna no Monogatari,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
37966,Pokemon Movie 22: Mewtwo no Gyakushuu Evolution,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
40881,Pokemon Movie 23: Koko,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
34034,Pokemon Sun & Moon,TV,146,0,146,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
19291,Pokemon XY,TV,93,0,93,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
31592,Pokemon XY&Z,TV,47,0,47,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
1709,Pokemon: Mewtwo! Ware wa Koko ni Ari,TV Special,1,0,1,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
20159,Pokemon: The Origin,TV Special,4,0,4,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
55397,Pon no Michi,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
50917,Prima Doll,TV,12,0,12,2022-11-12,2022-11-16,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
13601,Psycho-Pass,TV,22,0,22,2023-08-19,2023-09-30,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
23281,Psycho-Pass 2,TV,11,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
52747,Psycho-Pass Movie: Providence,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
33926,Quanzhi Gaoshou,ONA,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51297,Ragna Crimson,TV,24,0,24,2023-10-03,2024-03-30,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9yYWduYS1jcmltc29uLTE4NTY2IiwicCI6IiJ9::,0,0,1,default,0
56964,Raise wa Tanin ga Ii,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
30296,Rakudai Kishi no Cavalry,TV,12,0,12,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
56690,Re:Monster,TV,12,0,11,2024-04-13,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
33142,Re:Zero kara Hajimeru Break Time,TV Special,11,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
42364,Re:Zero kara Hajimeru Break Time 2nd Season,Special,25,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
31240,Re:Zero kara Hajimeru Isekai Seikatsu,TV,25,0,25,2023-05-09,2023-05-11,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
38414,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
36286,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,Movie,1,0,1,2023-11-10,2023-11-10,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
39921,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow - Manner Movie,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,TV,13,0,13,2023-05-13,2023-05-14,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,TV,12,0,12,2023-05-14,2023-05-15,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54857,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,TV,16,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
56228,Rekishi ni Nokoru Akujo ni Naru zo,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
30015,ReLIFE,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51403,Renai Flops,TV,12,0,9,2022-10-12,0000-00-00,,3,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
53213,Revenger,TV,12,0,1,2023-01-12,0000-00-00,,5,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
38992,Rikei ga Koi ni Ochita no de Shoumei shitemita.,TV,12,0,12,2022-07-31,2022-08-07,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
43470,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,TV,12,0,12,2022-08-21,2022-08-21,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
53236,Road of Naruto,PV,1,0,1,2022-10-04,2022-10-04,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
28497,Rokka no Yuusha,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
32951,Rokudenashi Majutsu Koushi to Akashic Records,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
52865,Romantic Killer,ONA,12,0,12,2023-04-29,2023-05-02,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
50613,Rurouni Kenshin: Meiji Kenkaku Romantan (2023),TV,24,0,24,2023-07-08,2023-12-15,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9ydXJvdW5pLWtlbnNoaW4tbWVpamkta2Vua2FrdS1yb21hbnRhbi0yMDIzLTE4NDg3IiwicCI6IiJ9::,0,0,1,default,0
57554,Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51381,RWBY: Hyousetsu Teikoku,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54760,Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega,TV,12,0,1,2023-07-03,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
23277,Saenai Heroine no Sodatekata,TV,12,0,12,2022-07-21,2022-07-23,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
30727,Saenai Heroine no Sodatekata ♭,TV,11,0,11,2022-07-23,2022-07-23,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
35338,Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,Special,1,0,1,0000-00-00,2022-07-23,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
36885,Saenai Heroine no Sodatekata Fine,Movie,1,0,1,2022-07-30,2022-07-31,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,TV Special,1,0,1,2022-07-21,2022-07-21,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
50664,Saihate no Paladin: Tetsusabi no Yama no Ou,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
30749,Saijaku Muhai no Bahamut,TV,12,0,0,2022-10-06,0000-00-00,,5,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
50932,Saikyou Onmyouji no Isekai Tenseiki,TV,13,0,13,2023-01-12,2023-04-02,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
20047,Sakura Trick,TV,12,0,12,2023-01-26,2023-02-12,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
13759,Sakura-sou no Pet na Kanojo,TV,24,0,24,0000-00-00,2022-06-28,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
11499,Sankarea,TV,12,0,8,2022-12-01,0000-00-00,,5,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
44055,Sasaki to Miyano,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51440,Sasaki to Miyano Movie: Sotsugyou-hen,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
52482,Sasaki to Pii-chan,TV,12,0,12,2024-01-05,2024-03-23,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54233,Sasayaku You ni Koi wo Utau,TV,12,0,10,2024-04-14,0000-00-00,,0,,0.00,Watching,,0,,LOW,",malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvL3doaXNwZXItbWUtYS1sb3ZlLXNvbmctMTkxNDAiLCJwIjoiIn0=::",0,0,1,default,0
2605,Sayonara Zetsubou Sensei,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
2476,School Days,TV,12,0,4,2023-03-22,0000-00-00,,3,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
